model,num_documents,gold_index,question,gold_answers,em_first_line,em_full,model_answer_failed,model_answer
gemini-2.5-flash,20,0,who got the first nobel prize in physics,Wilhelm Conrad Röntgen,1.0,1.0,False,"The first Nobel Prize in Physics was awarded in 1901 to Wilhelm Conrad Röntgen of Germany. He received the prize in recognition of the extraordinary services he rendered by the discovery of ""remarkable rays"" (or x-rays)."
gemini-2.5-flash,20,0,when is the next deadpool movie being released,"May 18, 2018",0.0,0.0,False,"A sequel to Deadpool 2, titled Deadpool 3, is currently in development. However, no release date has been announced."
gemini-2.5-flash,20,0,the south west wind blows across nigeria between,till September,0.0,0.0,False,"The south west wind, also known as the Tropical Maritime (MT) airmass, blows across Nigeria. It invades the southern part of Nigeria in February and reaches the northern part of Nigeria in June. This wind is responsible for Nigeria's rainy season."
gemini-2.5-flash,20,0,what does hp mean in war and order,hit points or health points,1.0,1.0,False,"Based on the provided documents, ""HP"" is not mentioned in relation to ""War and Order."" However, in the context of video games, HP generally refers to ""hit points"" or ""health points.""  Here's what the documents say about HP in general video games: *   **Health/Hit Points:** HP (hit points or health points) is an attribute in role-playing or video games that indicates an entity's state in combat [1]. *   **"
gemini-2.5-flash,20,0,who wrote the first declaration of human rights,Cyrus,0.0,0.0,False,"John Peters Humphrey is most famous as the author of the first draft of the Universal Declaration of Human Rights. He was newly appointed as Director of the Division of Human Rights within the United Nations Secretariat when he was called upon to work on the project and became the Declaration's principal drafter. After consulting with the executive group of the Commission, chaired by Eleanor Roosevelt, Humphrey prepared the first preliminary draft."
gemini-2.5-flash,20,0,who is the owner of reading football club,Xiu Li Dai|Dai Xiuli|Dai Yongge|Yongge Dai,1.0,1.0,False,"Reading Football Club is 75% owned by Renhe Sports Management Ltd, which is 100% owned by Xiu Li Dai and Yongge Dai. The remaining 25% is owned by Narin Niruttinanon."
gemini-2.5-flash,20,0,when is the last time the philadelphia won the superbowl,"Super Bowl LII,|2017",1.0,1.0,False,The Philadelphia Eagles last won the Super Bowl in Super Bowl LII.
gemini-2.5-flash,20,0,how many episodes are there in dragon ball z,291 episodes|291,1.0,1.0,False,"The original Japanese broadcast of *Dragon Ball Z* ran for 291 episodes. In the United States, it originally aired with 276 episodes, though all 291 episodes were later broadcast after content from the first 67 episodes was restored."
gemini-2.5-flash,20,0,who designed the garden city of new earswick,planner Raymond Unwin|architect Barry Parker|Raymond Unwin,1.0,1.0,False,"Raymond Unwin and Barry Parker designed the garden city of New Earswick. They were commissioned by Joseph Rowntree to produce an overall plan for the new ""garden"" village and the detailed designs for its first houses. They also designed the garden cities of Letchworth and Welwyn Garden City."
gemini-2.5-flash,20,0,what is the first step in the evolution of the eye,photoreceptor proteins that sense light|eyespots,1.0,1.0,False,"The first step in the evolution of the eye involved photoreceptor proteins that sense light, found even in unicellular organisms, called ""eyespots."" These eyespots could only sense ambient brightness, distinguishing light from dark, which was sufficient for photoperiodism and synchronizing circadian rhythms. However, they were insufficient for vision as they could not distinguish shapes or determine the direction of light. Eyespots are common among unicellular organisms, such as the euglena, where its eyespot (st"
gemini-2.5-flash,20,0,where is the tv show the curse of oak island filmed,Oak Island,1.0,1.0,False,"The TV show *The Curse of Oak Island* follows brothers Marty and Rick Lagina in their efforts to find treasure or historical artifacts on Oak Island. The series discusses the history of the island, recent discoveries, theories, and prior attempts to investigate the site. Areas of interest include the ""Money Pit"", Borehole 10-x, Smith's Cove, ""Nolan's Cross"", the ""Hatch"", the ""Watchtower"" and the ""Swamp""."
